Subject,Epoch,Train loss,Val Loss
AB11,1,0.10773565819537317,0.1388017444049724
AB11,2,0.07334425627581172,0.13516340141419383
AB11,3,0.06315804907196276,0.14877974581019568
AB11,4,0.05797461831086391,0.1421850049571896
AB11,5,0.05550847431091038,0.1459509774249755
AB11,6,0.052928472380783104,0.14447220384089415
AB11,7,0.05052081396350184,0.1450024428431037
AB11,8,0.04922051656286459,0.14518246414863373
AB11,9,0.04673458606105398,0.13565222539915894
AB11,10,0.0462096993081473,0.13702310916528967
AB11,11,0.04489187035407569,0.13375266652154036
AB11,12,0.04360618113565284,0.13070165254714444
AB11,13,0.042279385760225156,0.12571319810322618
AB11,14,0.042095698929719025,0.1293472599638395
AB11,15,0.0413311144991501,0.13047324188538512
AB11,16,0.04025378301236275,0.127657173282259
AB11,17,0.04001746773719787,0.12748124291889432
AB11,18,0.03946908014650281,0.12059806027134096
AB11,19,0.038114017867357346,0.12498101963053558
AB11,20,0.037671786340305935,0.12776510589871526
AB11,21,0.036880186577705115,0.12030071394772014
AB11,22,0.036398248837606326,0.12356218879403592
AB11,23,0.03614454697314146,0.12335586948474207
AB11,24,0.03559565475663623,0.12565577154101665
AB11,25,0.035087736882269384,0.13009606620146746
AB11,26,0.03462785466297253,0.12214201257933578
AB11,27,0.034477174896243454,0.12260937886428057
AB11,28,0.0340090586073898,0.12576422627634284
AB11,29,0.0335085247215387,0.11851507179489097
AB11,30,0.033440996359127596,0.12464030498584872
AB11,31,0.033222793591384955,0.12693650630583664
AB11,32,0.032488519567492845,0.13316944008308254
AB11,33,0.03243427394914466,0.1344904344209493
AB11,34,0.032075508598338916,0.13325758739220642
AB11,35,0.03204772542860057,0.12680897792928258
AB11,36,0.03153330379643956,0.13588791564568753
AB11,37,0.03081062469329383,0.13658865156760516
AB11,38,0.03131949975079781,0.13675211294946715
AB11,39,0.030815846669311458,0.13323059119476574
AB11,40,0.030806343891733402,0.13570644287392497
AB11,41,0.030046707321260427,0.1343164513751572
AB11,42,0.030059488862752913,0.1335450459872026
AB11,43,0.02972705447794618,0.13140631811924217
AB11,44,0.029640451884148895,0.13990767319852193
AB11,45,0.02954259527394095,0.13309115232237853
AB11,46,0.028773389968114932,0.12876567174872952
AB11,47,0.028284035049177505,0.13842309736608227
AB11,48,0.028373133451552006,0.1312761926544399
AB11,49,0.02805307884574742,0.1320549060709867
AB11,50,0.02812486413765598,0.14538001092458683
AB12,1,0.10633862837748502,0.15298193895935336
AB12,2,0.07305085153308927,0.14921236878303304
AB12,3,0.06368614875421089,0.1268363813255829
AB12,4,0.059560407413750564,0.13855096595996821
AB12,5,0.05621507158002225,0.1240191678431901
AB12,6,0.053649544926179994,0.12810226798650215
AB12,7,0.0517656309079499,0.1310146420358003
AB12,8,0.04986296716817124,0.12703907540152695
AB12,9,0.04833043917452776,0.14372142158893192
AB12,10,0.04691760001644012,0.11520375889006325
AB12,11,0.04557275721522909,0.11617658769881184
AB12,12,0.04440077596534324,0.11839725156103006
AB12,13,0.0439700711198071,0.11274281951429492
AB12,14,0.0434070094388419,0.1176465276247737
AB12,15,0.04247409054228375,0.10670409663792023
AB12,16,0.04130421962929509,0.11121249659283255
AB12,17,0.04042258090089246,0.11828682322944091
AB12,18,0.04040130419576521,0.1163440078645098
AB12,19,0.03969256492752221,0.10635717692149972
AB12,20,0.038996080181971995,0.11059455519796095
AB12,21,0.03859692379852296,0.10827243162361397
AB12,22,0.03759934807757056,0.11218049065844918
AB12,23,0.03737891782876304,0.12282089476727627
AB12,24,0.037145008002558065,0.136546405618587
AB12,25,0.03664139581103158,0.11407336073038592
AB12,26,0.03591561857210372,0.11058656356763094
AB12,27,0.035788367151893596,0.12421357978812674
AB12,28,0.035415606558202736,0.12258564211766829
AB12,29,0.03481023775173291,0.12831731573043562
AB12,30,0.03455482552488966,0.12739741934505713
AB12,31,0.03418274972367511,0.12355090440674261
AB12,32,0.03401561680259884,0.11843887080163272
AB12,33,0.03288055411089332,0.12868581098208035
AB12,34,0.032984822097244446,0.1206884868527678
AB12,35,0.03329069031182156,0.11507948093243282
AB12,36,0.032715842137814206,0.1170762922519564
AB12,37,0.0318573377826201,0.10743503289678219
AB12,38,0.031861791156873265,0.1343671624929729
AB12,39,0.03100982751016335,0.11901115324263546
AB12,40,0.03144921167122741,0.12737003601875835
AB12,41,0.03152891828788705,0.12815704502546313
AB12,42,0.031061246049820735,0.13552676311863418
AB12,43,0.03035196493710241,0.12219276638616892
AB12,44,0.03021290939882077,0.14169382220557467
AB12,45,0.02980556585876051,0.11418265232879837
AB12,46,0.0298173677036038,0.10943815438500182
AB12,47,0.02925080954227396,0.11557102043985981
AB12,48,0.029356040095569948,0.12589494310509922
AB12,49,0.02879582117161443,0.12298101570076224
AB12,50,0.02879193578896824,0.1368099534566599
