Subject,Epoch,Train loss,Val Loss
AB12,27,0.03365465589067949,0.14366265370044856
AB12,28,0.03309440773020508,0.14035590213977478
AB12,29,0.03248222394575996,0.13630780672908507
AB12,30,0.032474337446112785,0.13381356678437442
AB12,31,0.03179901364629948,0.13253507589582691
AB12,32,0.03218746652966866,0.12934756328521127
AB12,33,0.03181770264661761,0.12979380297474563
AB12,34,0.03151276462300811,0.13270235078578646
AB12,35,0.03129105443154932,0.1337595654715022
AB12,36,0.030427878732562707,0.13349403404440222
AB12,37,0.03119918555822424,0.13813705448357558
AB12,38,0.030587679666456997,0.1365030569024384
AB12,39,0.029333731019368734,0.13544758850608063
AB12,40,0.030085333983504003,0.13643948504203846
AB12,41,0.029372379994921146,0.14051850323343057
AB12,42,0.029326610217091216,0.138413322000468
AB12,43,0.02833938683753693,0.1436747809284663
AB12,44,0.02871653275384057,0.13959361087022856
AB12,45,0.029050600064057176,0.13768713811454786
AB12,46,0.02909408479688629,0.13420489852644757
AB12,47,0.027946549097216257,0.1432707372777672
AB12,48,0.027833990462284575,0.13603380179371347
AB12,49,0.027964832456482035,0.13020636202841573
AB12,50,0.027493401901215634,0.12893154070612087
AB13,1,0.11070225564061954,0.09933884031543473
AB13,2,0.07312229187578283,0.11404822920976242
AB13,3,0.0637483458204936,0.10055371269886822
AB13,4,0.05987423958797609,0.09613774564196267
AB13,5,0.05532042812355744,0.11642420735377115
AB13,6,0.053913105499520095,0.08982701214768414
AB13,7,0.05158195564503311,0.09311763102513791
AB13,8,0.0496137383924697,0.09680923481717846
AB13,9,0.04764095255203785,0.09551141719237181
AB13,10,0.045943285558893474,0.10318434903978037
AB13,11,0.044946986490920667,0.09296464722906679
AB13,12,0.04296492270484407,0.09808693016288397
AB13,13,0.04268663720057536,0.10355431810438738
AB13,14,0.041714812128213784,0.10479124287090633
AB13,15,0.04080519994460447,0.10306574036103655
AB13,16,0.039783171147748986,0.1082887945890005
AB13,17,0.03896492316077153,0.10064790113131683
AB13,18,0.038527639051999456,0.1162596062945426
AB13,19,0.03824899716162553,0.10252562109908124
AB13,20,0.03732169621814323,0.10648541003333861
AB13,21,0.03698850226818874,0.1079730385143468
AB13,22,0.038281297251101465,0.13919244920900795
AB13,23,0.03689520534688747,0.10384122294539647
AB13,24,0.0365295962440551,0.10457813545934118
AB13,25,0.035852803928797604,0.11649288236902684
AB13,26,0.03551490902299843,0.10243323035230685
AB13,27,0.03489550302225736,0.10744255995388881
AB13,28,0.03476274143704163,0.10767865378930198
AB13,29,0.034432322768274175,0.11524759132095463
AB13,30,0.034542795220610274,0.09946373435185414
AB13,31,0.034725741593427555,0.09831131505999574
AB13,32,0.0336181066069071,0.10715554253377223
AB13,33,0.03264708268225834,0.11844945555489142
AB13,34,0.03230462947319592,0.10360426085815493
AB13,35,0.03268319894109042,0.10489411497673125
AB13,36,0.032158251801726,0.10980668489520333
AB13,37,0.03238174466476325,0.10241491798386153
AB13,38,0.0334022950220813,0.09918170597075862
AB13,39,0.031468502831675356,0.11506636879617735
AB13,40,0.030667832406658317,0.11404695992252596
AB13,41,0.031329425732775404,0.1124845176676007
AB13,42,0.0308908980179538,0.11679075318877366
AB13,43,0.03123414496420532,0.10423970825608846
AB13,44,0.031207752464118825,0.10013386183681916
AB13,45,0.03260495619828342,0.10889706637475306
AB13,46,0.031072699645113562,0.11084968600650581
AB13,47,0.029945113580994387,0.11505851394058653
AB13,48,0.02956920569782616,0.1048528149823948
AB13,49,0.029552692667611184,0.11416001634286246
AB13,50,0.028912172923164982,0.10445231603917596
AB14,1,0.10848494613154687,0.11117976073879525
AB14,2,0.07173388722268018,0.09991764172928812
AB14,3,0.06215095460255516,0.0958058078588772
AB14,4,0.057045970171849356,0.10748007797211202
AB14,5,0.05486977793634894,0.10299731302611564
AB14,6,0.051242386573616835,0.10378200220896901
AB14,7,0.04875216735676329,0.11791854637593444
AB14,8,0.04769477378676601,0.11325209127301307
AB14,9,0.04600021685349113,0.11106298263463694
AB14,10,0.04478042718162511,0.10070627153108609
AB14,11,0.04425461611207475,0.0998011340262703
AB14,12,0.04268323550409174,0.11930476216822519
AB14,13,0.041809887759746076,0.12748781264832562
AB14,14,0.04129392381777419,0.11643747209082035
AB14,15,0.040402517001577876,0.12379143562828822
AB14,16,0.039685391776144184,0.11631948584991117
AB14,17,0.03910547398269814,0.11695275608716267
AB14,18,0.03871258950847037,0.1181012314512536
AB14,19,0.03777030333478183,0.1243278726974013
AB14,20,0.03702712179545094,0.10942213852838334
AB14,21,0.03645270314804692,0.13041038598869562
AB14,22,0.036653858186169105,0.12758130703147175
AB14,23,0.035796758793493644,0.13882506644559278
AB14,24,0.03553354809867507,0.1357598633211415
AB14,25,0.036113843829794365,0.10497705137125359
AB14,26,0.03673461237972114,0.133601800594393
AB14,27,0.03499413324510031,0.12385973958126892
AB14,28,0.03333864854100872,0.13302370542896405
AB14,29,0.03415430435801253,0.13779905683914637
AB14,30,0.03751930394234823,0.1281407656714595
AB14,31,0.03413416073722317,0.12573274029933842
AB14,32,0.032996945959680224,0.12761361724675593
AB14,33,0.032554972966644856,0.13083462611544655
AB14,34,0.03187172268243397,0.11551964575690883
AB14,35,0.031743206711296726,0.14488998323481547
AB14,36,0.0317680994098518,0.15665562417731546
AB14,37,0.0319430421101537,0.15515141947461025
AB14,38,0.032066772846295874,0.13064099443338228
AB14,39,0.031203989855905268,0.13352891999781819
AB14,40,0.030237334616043988,0.14644214543642708
AB14,41,0.031046231909789505,0.1450064038151815
AB14,42,0.02985383710639681,0.158631461917118
AB14,43,0.030516467370929563,0.13039424830794438
AB14,44,0.03041049668734724,0.20232432583681725
AB14,45,0.03177881626322626,0.11406655581067165
AB14,46,0.030162851809260042,0.12535298260976024
AB14,47,0.02953833433236668,0.12531771924462565
AB14,48,0.02871749259252599,0.15842061833165208
AB14,49,0.029255764708321363,0.14869413042466761
AB14,50,0.029358384841903645,0.1661965849236392
AB11,1,0.10576144768982321,0.16854775887875517
AB11,2,0.0689510054483607,0.1714420819045083
AB11,3,0.06077589342320287,0.16133951832163185
AB11,4,0.056561522729493476,0.1974263630137771
AB11,5,0.051777109987026934,0.1508474233752686
AB11,6,0.04853489074755359,0.20115153424534177
AB11,7,0.04606785884982831,0.1993023821697301
AB11,8,0.04388921227608178,0.2340676862465541
AB11,9,0.04297838962158641,0.23319601936050313
AB11,10,0.04192397017535326,0.1822541558476211
AB11,11,0.040546699361623945,0.21741728578147687
AB11,12,0.04019079512438259,0.19952056103978644
AB11,13,0.03897917865700013,0.2082382330732528
AB11,1,0.102370771624752,0.14590013840366617
AB11,2,0.06695212921178019,0.1617344570199936
AB11,3,0.05758900914240528,0.16781964610438516
AB11,4,0.05411286454748463,0.14160129432431767
AB11,5,0.04947953107389244,0.141476261100447
AB11,6,0.04864166969987186,0.18465920395317895
AB11,7,0.04549428716906019,0.1632511404165921
AB11,1,0.1511119247267121,0.13072070794387852
AB11,2,0.13491827367167725,0.12611838678775494
AB11,3,0.12640695234662608,0.12728337975784612
AB11,4,0.11486222045986276,0.1410085050060129
AB11,5,0.10513330133337724,0.183434322930503
AB11,6,0.09952912714920546,0.15246396016595068
AB11,1,0.14660470501372688,0.1305399298829542
AB11,2,0.13375025438634972,0.12719056366419434
AB11,3,0.12303045823385841,0.16060282860128286
AB11,4,0.10784005569784265,0.16821413819123954
AB11,5,0.10102789652974982,0.14981913863688953
AB11,6,0.09425297928483863,0.16793576338567023
AB11,7,0.09139927868780337,0.14206298663327085
AB11,8,0.09118509410243285,0.1729683119145584
AB11,9,0.08835406777890105,0.19163836071590992
AB11,10,0.08784094335217225,0.16188302551096012
AB11,11,0.08189980764138072,0.16721066885458474
AB11,12,0.07746497306384538,0.17939543268981983
AB11,13,0.0730223928235079,0.19881510775351574
AB11,14,0.07104566281563357,0.20188384243163995
AB11,15,0.07091911901768885,0.17243796876489284
AB11,16,0.07188902030649938,0.19491847558716727
AB11,17,0.06627719280751128,0.18240488121239853
AB11,18,0.059259643876238874,0.1864587985881612
AB11,19,0.05600520909616822,0.19742436336318786
AB11,20,0.05453250400329891,0.1961828805361913
AB11,1,0.10583063521095225,0.14786361220527502
AB11,2,0.08072075080629941,0.14466945155646868
AB11,3,0.07080657941264075,0.13143902722734588
AB11,4,0.06627522235786593,0.13922393391455315
AB11,5,0.0621554998731291,0.1414444124660924
AB11,6,0.05857580487389822,0.14789038498824356
AB11,7,0.056170391049739476,0.1372372174081354
AB11,8,0.05464948443947611,0.15422736012861749
AB11,9,0.05365512973150691,0.15832952957230906
AB11,10,0.051993118850766004,0.1513816592579877
AB11,11,0.05062076384956772,0.17620911651814342
AB11,12,0.04973857549799455,0.14994992972024493
AB11,13,0.04846944780768575,0.14557055921932635
AB11,14,0.04738196803105844,0.16654315005991732
AB11,15,0.046931273671420845,0.15265685505587762
AB11,16,0.0466195943387779,0.16012562073051376
AB11,17,0.045512875149378906,0.1468836917870963
AB11,18,0.04504781063344027,0.1577928965230095
AB11,19,0.04415026938391698,0.16314619973836822
AB11,20,0.04384081980867966,0.17558541856436752
AB11,21,0.04390388413055523,0.15345017427832566
AB11,22,0.04283821815373124,0.17143477427711604
AB11,23,0.04306469934212195,0.15705589630856556
AB11,24,0.04202601479718814,0.1702380766813097
AB11,25,0.04162331827588984,0.16774344466499647
AB11,26,0.04198192312709383,0.1858778894592215
AB11,27,0.041048196894494265,0.16290614356129038
AB11,28,0.040458635311271696,0.17217723512733432
AB11,29,0.04010196193247228,0.17839517073478733
AB11,30,0.039502770181845975,0.17684677684456418
AB11,31,0.04001707826313135,0.16171520332659572
AB11,32,0.03920736415563403,0.17473641122510455
AB11,33,0.03922558154004651,0.1711634012585706
AB11,34,0.03903537491286123,0.15257376497168834
AB11,35,0.03837368541674034,0.1730390952241969
AB11,36,0.038331978989614025,0.16871198932621012
AB11,37,0.0375196873738959,0.17416839858166844
AB11,38,0.03747667362158363,0.17184459339165367
AB11,39,0.03778562109816719,0.17318459502363592
AB11,40,0.03713476518924172,0.1586258272902101
AB11,41,0.03691848652386988,0.17286141067435426
AB11,42,0.03624958482545775,0.14877490062759188
AB11,43,0.03617720663346149,0.1708623565693024
AB11,44,0.03605806088528118,0.1676799086882725
AB11,45,0.03630335040994593,0.17727346491060905
AB11,46,0.0354016862608291,0.15994038528374066
AB11,47,0.035495687437218586,0.15881159457701358
AB11,48,0.035053334908710945,0.16210657729736475
AB11,49,0.03574199387551965,0.16585040495784814
AB11,50,0.03483739627172818,0.15554014073534722
AB12,1,0.10581286620068293,0.19064710659440606
AB12,2,0.08257036451851169,0.16122047100851142
AB12,3,0.07301324451722765,0.14806306876707823
AB12,4,0.06779867092207555,0.15755175414749167
AB12,5,0.06369736113695688,0.14385574979241939
AB12,6,0.06096261241022618,0.16669279499064116
AB12,7,0.05922569891297689,0.1605662026273256
AB12,8,0.056822933196540804,0.16465738462072543
AB12,9,0.05526389099497308,0.1620595872296359
AB12,10,0.05408341948303484,0.1508234193146398
AB12,11,0.0528847155391529,0.1486635445595973
AB12,12,0.05186516887718631,0.1438082110919905
AB12,13,0.050920569648345314,0.15083170861259781
AB12,14,0.049828996160818685,0.17075998312793672
AB11,1,0.11657502686464659,0.14407831192409143
AB11,2,0.09167166038226056,0.13899594799890605
AB11,3,0.08068151804067755,0.15798221963403886
AB11,4,0.07351419245523791,0.15403144334997088
AB11,5,0.06962132602128931,0.15622192414281197
AB11,1,0.12165251063803832,0.13455831800194934
AB11,2,0.09487037795285384,0.14240832067929854
AB11,3,0.08493718838629623,0.1447869015574717
AB11,4,0.07832320247932027,0.13880927777418112
AB11,5,0.07331401047607262,0.14001642138512482
AB11,6,0.06896478189931561,0.16024623457958137
AB11,7,0.06838170827055971,0.1479570933431002
AB11,8,0.06480423741353054,0.14324064227783176
AB11,9,0.0631744881781439,0.14965090766541414
AB11,10,0.06075726969478031,0.14074445287177478
AB11,11,0.059258860807555415,0.14355728768816695
AB11,12,0.059560941493449114,0.1500494976495277
AB11,13,0.057595333782956004,0.14792267436619602
AB11,14,0.055756337164590754,0.15510037099588508
AB11,15,0.05440747307147831,0.15216679415619386
AB11,16,0.054648323256211974,0.1635900247401427
AB11,17,0.05345087556634098,0.15044635571616372
AB11,18,0.05317484901752323,0.14227011552646232
AB11,19,0.05151687803057333,0.1518251055838109
AB11,20,0.051245838636532426,0.1663834593126027
AB11,21,0.0504844815004617,0.1646207256881474
AB11,22,0.04954117443412542,0.15755602792251763
AB11,1,0.1619735700743539,0.15396462916973824
AB11,2,0.14276202874524252,0.14352247053911246
AB11,3,0.13029068495546067,0.17022090910525978
AB11,4,0.12490689222301755,0.16117120981370367
AB11,5,0.1189277810709817,0.15487874609039143
AB11,6,0.11344638360398156,0.15754971738754625
AB11,7,0.10865217340844018,0.15000244620263822
AB11,8,0.10509544717414039,0.13476373965482513
AB11,9,0.10238208515303475,0.13905509378114514
AB11,10,0.09946943606649127,0.14071732753847363
AB11,11,0.09817816423518318,0.13563855281599974
AB11,12,0.09620447669710432,0.140548124953658
AB11,13,0.09357502737215587,0.15305325333106
AB11,14,0.09241860466344017,0.14605992118835695
AB11,15,0.09085617108004433,0.15034511124846056
AB11,16,0.08944784530571528,0.14426715446305116
AB11,17,0.0875558682850429,0.15127056565189595
AB11,18,0.08707370502608162,0.15402255483233362
AB11,19,0.08518567787749427,0.1509299085837258
AB11,20,0.08448418442692075,0.15777287334357656
AB11,21,0.0821127902184214,0.1591276423967143
AB11,22,0.08122339844703674,0.1654134061618531
AB11,23,0.08094079792499542,0.17499161082173675
AB11,24,0.0814358698470252,0.15035543658901468
AB11,25,0.08006631370101656,0.16857485346157441
AB11,26,0.07843996371541705,0.15884279065634593
AB11,27,0.07794278860092163,0.16205363759139846
AB11,28,0.07611547942672457,0.16397044506339617
AB11,29,0.07651301366942269,0.17714357439213055
AB11,30,0.07772469307695117,0.158841341668509
AB11,31,0.07580079564026423,0.16519731544881813
AB11,32,0.07442703736679894,0.16616374181876006
AB11,33,0.07386167560304914,0.16710563953042276
AB11,34,0.07279952189752034,0.1653544504641871
AB11,35,0.07333674281835556,0.16712256942005935
AB11,36,0.07205957174301147,0.16417208055326762
AB11,37,0.07174429829631533,0.16893139749395947
AB11,38,0.07135155690567833,0.1666165017561356
AB11,39,0.070517897605896,0.17139025702918612
AB11,40,0.07067871306623731,0.16765371856302763
AB11,41,0.07003216232572283,0.17573344411159103
AB11,42,0.07004924863576889,0.15770488930096435
AB11,43,0.0695379227399826,0.15657082415563017
AB11,44,0.06982680197272982,0.1789683458541543
AB11,45,0.0695777450289045,0.15137612669390033
AB11,46,0.06823620306594032,0.17422886753131536
AB11,47,0.06871678254434041,0.15395434992965157
AB11,48,0.06765045651367732,0.18144604483665513
AB11,49,0.06870738736220769,0.1567237800687613
AB11,50,0.06689460788454328,0.17402173123083825
AB12,1,0.16325883381068707,0.21538808527349665
AB12,2,0.14361834526062012,0.2016945208041844
AB12,3,0.12371555343270302,0.24764713818969375
AB12,4,0.11891124024987221,0.21526501262560488
AB12,5,0.11301212571561337,0.21582804291128097
AB12,6,0.10891677998006344,0.22759264787362718
AB12,7,0.10786699689924717,0.22377236844675447
AB12,8,0.10224477481096983,0.20649208153852008
AB11,1,0.15621020325592586,0.14310219063383164
AB11,2,0.13366521575621196,0.16435258334872027
AB11,3,0.12545104857001985,0.14912040392321743
AB11,4,0.12088398316076823,0.15280114225889288
AB11,5,0.1164199954697064,0.15797795729773226
AB11,6,0.11220540212733406,0.14862167134819446
AB11,7,0.10781120615346092,0.1378992686379116
AB11,8,0.10479641705751419,0.1428095034789294
AB11,9,0.10132638471467155,0.14225141498575772
AB11,10,0.09930032065936498,0.1453912612637659
AB11,11,0.097380844610078,0.14375163689602075
AB11,12,0.0954257430774825,0.14001907292976667
AB11,13,0.09397820489747184,0.1476082939439076
AB11,14,0.09223429220063346,0.14341415738213562
AB11,15,0.09022701638085502,0.14470289209626677
AB11,16,0.088875626879079,0.15005869288016727
AB11,17,0.08653233200311661,0.15366751583647137
AB11,18,0.08537857340914863,0.15235054394526576
AB11,19,0.08393146629844393,0.1496543356810104
AB11,20,0.08364284783601761,0.14705608268691736
AB11,21,0.08259596569197518,0.1514079966120545
AB11,22,0.08162816401038851,0.1534710388903868
AB11,23,0.08093638398817607,0.15400122034301875
AB11,24,0.07881348899432591,0.14696133825042831
AB11,25,0.07881982837404523,0.15749850721398662
AB11,26,0.07697906770876475,0.15128219026248624
AB11,27,0.07657132510628019,0.15949605881382733
AB11,28,0.07570407433169228,0.15153118044384256
AB11,29,0.07461685580866677,0.15235802247997157
AB11,30,0.07356112556798118,0.15095905127958203
AB11,31,0.07285726921898979,0.1518800375667547
AB11,32,0.07237004808017186,0.14759012691153228
AB11,33,0.07183487819773811,0.15196225323429532
AB11,34,0.07062267937830516,0.15181117520613735
AB11,35,0.07026130280324391,0.15006040282593655
AB11,36,0.06993481516838074,0.1529364848878881
AB11,37,0.06974580138921738,0.14635915294374255
AB11,38,0.06898638712508338,0.1494223362389059
AB11,39,0.06972649161304746,0.15565170663455116
AB11,40,0.06879016437700816,0.15450281779135555
AB11,41,0.06742078917367118,0.1480714104596279
AB11,42,0.06735336886984962,0.1502078314396468
AB11,43,0.06676963344216347,0.14490536305945645
AB11,44,0.06684211907642228,0.14687721028516054
AB11,45,0.06711785175970622,0.1599913446525158
AB11,46,0.06619221451027053,0.1434557275492544
AB11,47,0.0661852051104818,0.1595900317246079
AB11,48,0.06532461834805352,0.14697806509250144
AB11,49,0.06545946427753993,0.150694953477826
AB11,50,0.0652525472853865,0.1540309624450112
AB12,1,0.15486998297274113,0.20236361301504074
AB12,2,0.1368103288114071,0.20152763494671408
AB12,3,0.11978324502706528,0.20625013412738388
AB12,4,0.11300160735845566,0.21875714975070548
AB12,5,0.1104610301554203,0.19132431343367154
