Subject,Epoch,Train loss,Val Loss
AB15,15,0.09581870213150978,0.08839203575070002
AB15,16,0.09351649756232898,0.08616039756018279
AB15,17,0.09063431372245152,0.08408416622777039
AB15,18,0.09056646252671878,0.08395416911608025
AB15,19,0.0863816278676192,0.08306035620452308
AB15,20,0.08450296645363171,0.08547129015674565
AB15,21,0.08441528057058652,0.08298852872937473
AB15,22,0.08341648429632187,0.0849571867373341
AB15,23,0.0804234246412913,0.08672181046880614
AB15,24,0.08040735001365344,0.08814441849157881
AB15,25,0.07661011318365733,0.08575860646539438
AB15,26,0.07607922703027725,0.08633565443998842
AB16,1,0.1555874024828275,0.09591658918789643
AB16,2,0.14616246769825617,0.09818690064746667
AB16,3,0.1439927170674006,0.0955379361505894
AB16,4,0.14101334164539972,0.10175713622832999
AB16,5,0.1352592557668686,0.1077735117800972
AB16,6,0.12899307161569595,0.11503666001098121
AB16,7,0.12095852568745613,0.12651864570729873
AB16,8,0.12027830258011818,0.12684624935226405
AB16,9,0.11252406736214955,0.13375909470350428
AB16,10,0.11146841943264008,0.12447875716230448
AB17,1,0.1686247636874517,0.09393128163020055
AB17,2,0.1594995508591334,0.08785688954477126
AB17,3,0.15219625333944956,0.08694408835413364
AB17,4,0.1502288058400154,0.0838807958822984
AB17,5,0.1507112185160319,0.08247425473080232
AB17,6,0.14319012562433878,0.07737835682928562
AB17,7,0.143394706149896,0.07357173152267933
AB17,8,0.14049497743447623,0.07020292087243153
AB17,9,0.13337312638759613,0.06155814105788102
AB17,10,0.12883315856258074,0.056138183577702595
AB17,11,0.12579072390993437,0.05255417286490018
AB17,12,0.12682823836803436,0.05353719143626782
AB17,13,0.12008097892006238,0.0633885567721266
AB17,14,0.11965184658765793,0.06066489176681408
AB17,15,0.11643001809716225,0.05946268313206159
AB17,16,0.11306911458571751,0.05698326907765407
AB18,1,0.164118193089962,0.0675163466102359
AB18,2,0.15054447203874588,0.07399727334973938
AB18,3,0.14134338994820914,0.09110896753598795
AB18,4,0.14182382573684058,0.08532801661358187
AB18,5,0.1367994174361229,0.0762182367951468
AB18,6,0.13507832090059915,0.08095164338804105
AB18,7,0.13206254070003828,0.08087649897700458
AB18,8,0.1278370184202989,0.07541929806272189
AB18,9,0.12379736204942067,0.06826668507842855
AB18,10,0.12199465557932854,0.06773170690531984
